player_id,player_name,team,position,role,age,projected_games,minutes,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pt_pct,ft_pct,fta,fantasy_points,consistency,offense_projection_raw,offense_recent_blend,offense_baseline_score,offense_trend,offense_availability_factor,offense_history_seasons,offense_baseline_sample_size,offense_age_band,defense_projection_raw,defense_recent_blend,defense_baseline_score,defense_trend,defense_availability_factor,defense_history_seasons,defense_baseline_sample_size,defense_age_band,offense_projection_z,defense_projection_z,advanced_projection_raw,advanced_projection_z,offense_projection_band,defense_projection_band,advanced_projection_band,offense_wins_component,defense_wins_component,strict_wins,strict_wins_gap_from_baseline
1631221,Collin Gillespie,PHX,G,Starter,26,59,26.179128449953108,12.569614373203372,3.523986837781273,4.001028453122226,1.064263623936067,0.2311031481346004,1.5806396459614198,0.438749757613556,0.3877040720579534,0.8247719228522732,2.183256614646395,25.105401928474823,61,0.1662,0.5088,0.1699,-1.5161,0.75,9,6780,24-27,-0.4957,-0.7243,-0.0093,-0.8426,0.9503,12,2254,24-27,-0.0412775429563008,-0.8070004894716084,-0.1316549999999999,-0.7018992597101384,average,below,below,0.371,-0.906,5.465,-0.535
1631133,Jabari Walker,PHI,F,Bench,23,54,13.146208023517316,4.8553440478077246,3.315207398148593,0.6305035374819976,0.4174277280563813,0.2450460047098002,0.5707446192794488,0.4652740486361535,0.3321689763323143,0.7168937940522306,1.2104135143626422,11.196024810828128,65,-0.3859,-0.0737,-0.9598,-0.4772,1.15,12,534,21-23,0.1785,0.3181,-0.1162,-0.008,1.15,23,106,21-23,-0.993322526531925,0.2234522053440427,-0.13192,-0.5760914633066648,below,average,below,-0.862,0.326,5.464,-0.536
1641710,Anthony Black,ORL,G,Starter,22,66,28.71295411293736,13.526679296235391,3.64312413474172,3.821958152100247,1.191703325590176,0.4945447687493036,1.9828553025551947,0.4454011865929203,0.3460096378330802,0.7623181705284441,3.199080758374726,26.70725446653907,55,0.2925,0.7046,0.1015,-0.9338,0.75,9,4716,21-23,-0.6531,-0.8633,-0.1079,-0.9418,1.0134,14,1613,21-23,0.1964191339559395,-1.0323083045729888,-0.13302,-0.705504367698303,average,below,below,0.653,-1.193,5.46,-0.54
1642849,Nolan Traore,BKN,G,Rotation,19,58,21.903003468987237,8.671010548900329,2.3234394095395983,3.091520138725608,0.7748147278890865,0.3380616296004347,1.7849352279339372,0.403562185923653,0.3336165799994932,0.7815076882026089,1.626253513957696,17.650111892970887,65,-0.1108,-0.1235,-0.2397,0.2859,0.9923,3,907,21-23,-0.1622,-0.2742,0.1139,-0.1069,1.15,5,799,21-23,-0.5625917116395198,-0.3296170311723054,-0.13393,-0.7079077730237461,below,average,below,-0.247,-0.296,5.457,-0.543
1626220,Royce O'Neale,PHX,F,Starter,32,75,28.75751258085694,11.78555456257071,5.374415277570097,2.716680063645289,0.98303373885966,0.528945599471,1.391941602749106,0.4457661611442622,0.3928510820470024,0.7753932799762169,1.7466531588725955,25.453869403365637,69,-0.0168,0.018,0.0832,-0.5486,0.75,27,2897,32+,-0.2779,-0.3234,-0.1119,-0.3046,1.0769,33,747,32+,-0.2914751855244012,-0.4131811656958982,-0.134295,-0.5824485824595399,average,below,below,-0.038,-0.508,5.454,-0.546
1628415,Dillon Brooks,PHX,G,Starter,30,62,31.86652420524551,16.740104188772776,3.707238016088741,2.933381574238787,1.0304854870466955,0.219225715118249,1.6772928573341477,0.4380556934487036,0.36582577603993,0.833843437968938,3.0554526615013224,27.66070291859813,67,0.1219,0.2229,0.173,-0.2569,0.75,27,4542,28-31,-0.4551,-0.6816,-0.0817,-0.3626,0.9689,19,1495,28-31,-0.1246501699334365,-0.748884242374302,-0.1377499999999999,-0.7179967931810998,average,below,below,0.272,-0.832,5.44,-0.56
1628997,Caleb Martin,DAL,F,Bench,30,49,17.36788893882789,5.281744874078916,3.017192942699223,1.2918246185501134,0.6218205974260027,0.3333441700213902,0.7786935573724632,0.4357127019503922,0.3434286488473881,0.6542199326098658,1.25832174191282,12.92691407811287,66,-0.5355,-0.2453,-1.1459,-0.1968,1.15,21,320,28-31,0.346,0.2831,0.4973,-0.182,1.15,24,41,28-31,-1.2777884225349745,0.4570983263983594,-0.138825,-0.594573950780603,poor,above,below,-1.196,0.632,5.436,-0.564
1641707,Taylor Hendricks,MEM,F,Rotation,22,47,20.55727451583093,7.890533777496116,4.241237054345607,1.064284988187593,0.7376819789241525,0.5681053107698496,0.8995084942973116,0.4610378218577027,0.3514238858371329,0.7181872641770704,1.4241111524995251,17.59429909977693,56,-0.2118,-0.2552,-0.2397,-0.176,0.8704,6,907,21-23,-0.051,-0.227,0.0826,0.6706,1.15,10,653,21-23,-0.662269635528376,-0.0966778530557523,-0.13944,-0.5962201100559791,below,average,below,-0.473,-0.093,5.434,-0.566
1631093,Jaden Ivey,CHI,G,Rotation,24,43,22.84889422388605,10.835334958787712,2.9436837275410976,2.715374307526464,0.7670177859558991,0.3345952236498973,1.6289081102254894,0.4420206939538923,0.3699742239301574,0.7652103629593023,2.170443219105098,20.116747811718625,74,0.0717,0.2393,0.0582,-0.8961,0.8903,12,1309,24-27,-0.4006,-0.4981,0.0744,-0.718,1.15,13,913,24-27,-0.219126600503464,-0.6708710535367848,-0.140835,-0.7261446013448267,average,below,below,0.16,-0.732,5.428,-0.572
203648,Thanasis Antetokounmpo,MIL,F,Scrub,33,42,5.174487496012759,1.3989774003189792,0.9306984848484848,0.4812258692185008,0.2512065709728867,0.1498341467304625,0.3542801913875598,0.430751322208094,0.2455437343778382,0.5712014741959907,0.514522615629984,4.086496347687399,64,-0.323,0.1934,-2.0878,1.1499,1.1483,18,67,32+,0.0814,0.2346,-0.1957,-0.1127,1.15,33,36,32+,-0.8737175475306428,0.0880072002433015,-0.14102,-0.600449267218734,below,average,below,-0.721,0.149,5.428,-0.572
1642885,Mohamed Diawara,NYK,F,Bench,20,60,10.43842551492537,3.894365983641847,1.9387044836327216,0.7030441906460432,0.3107031548293683,0.2285711626094209,0.5089104764778953,0.4433106069370238,0.3510799321928584,0.6988466240297461,0.6800891526414878,8.38429012580865,61,-0.1876,0.0857,-0.9598,0.2112,1.15,3,534,21-23,-0.0845,0.1084,-0.1162,-1.036,1.15,6,106,21-23,-0.6162530935278828,-0.1434070772666156,-0.141205,-0.6009444533422211,below,average,below,-0.419,-0.154,5.427,-0.573
1642938,Curtis Jones,DEN,G,Bench,24,19,11.211017083821323,4.077162578823708,1.4144214318593746,1.2350987744502713,0.4656789435496712,0.0948063866406599,0.5709335101106594,0.4059391734547496,0.3323479178319342,0.7444106628575103,0.6888608045546181,8.737638939190697,54,-0.5422,-0.8032,-0.8032,0.0,0.75,0,637,24-27,0.3454,0.3726,0.3726,0.0,1.0301,0,152,24-27,-1.3744867743468872,0.3969792010097824,-0.14278,-0.7312815500898671,poor,above,below,-1.211,0.631,5.42,-0.58
1630644,Mac McClung,CHI,G,Bench,27,18,12.316214310522945,4.404462351238182,1.1642213584608874,1.155388406388722,0.52969408836558,0.1525642017458774,0.5298906477905536,0.3989374178957867,0.3123219023825681,0.7693825920918247,0.9397730829324672,9.051494813518149,66,-0.5422,-0.8032,-0.8032,0.0,0.75,0,637,24-27,0.3361,0.3726,0.3726,0.0,1.0022,0,152,24-27,-1.3744867743468872,0.3836668586943895,-0.146965,-0.7423345734821513,poor,above,below,-1.211,0.614,5.403,-0.597
1631094,Paolo Banchero,ORL,F,Starter,23,66,34.1289698528932,20.817870288534216,7.381717024160158,4.213704572340421,0.9023717571361464,0.6775189255301883,2.6517044320264547,0.461537800267266,0.3272261338385096,0.7555711132729582,6.491624941949186,38.08445519200959,68,0.3869,1.0081,0.1015,-1.6477,0.75,12,4716,21-23,-0.8004,-1.2369,-0.0213,-0.4387,1.01,8,1237,21-23,0.4761644014838277,-1.1420175731638411,-0.1473849999999999,-0.6174863465484395,above,below,below,0.864,-1.462,5.402,-0.598
1631121,Bryce McGowens,NOP,G,Rotation,23,44,17.68773485963214,7.007285053757192,2.045293561606254,1.6602162844707005,0.5953521352163018,0.183261004048867,0.8034424547542252,0.4435261479219685,0.3598759369407981,0.7839038324025112,1.622769997777283,13.484358717432029,49,0.1584,0.7692,-0.2397,-2.3639,0.7781,9,907,21-23,-0.5256,-0.7917,0.1139,-0.1615,1.15,17,799,21-23,-0.0559571477062253,-0.8498003857329253,-0.1493999999999999,-0.7487656635562759,average,below,below,0.354,-0.96,5.394,-0.606
1626162,Kelly Oubre Jr.,PHI,F,Starter,30,57,32.3605234884446,15.096692092653672,5.788850590351712,2.1163718848431468,1.2316001897985962,0.5560606768005429,1.542257054937651,0.4636288184136742,0.3421417505641287,0.7673641284883601,3.3294574840857365,29.03859617320021,64,0.1886,0.2206,0.173,0.6483,0.75,33,4542,28-31,-0.5633,-0.8584,-0.0316,-0.8102,0.9303,34,1195,28-31,0.0990949684797856,-0.811286257928149,-0.149755,-0.6238300822925719,average,below,below,0.421,-1.029,5.392,-0.608
1641774,Tristan Vukcevic,WAS,F,Bench,23,38,12.790092164880376,6.519936777750683,2.8479002511273928,0.8942397607736045,0.3948830416528935,0.4983846807029412,0.8812071611938358,0.4681612492220521,0.3335997124290084,0.7541811552764041,1.5639887987243224,13.07737272613763,62,0.1053,0.5584,-0.9598,-0.1742,0.9972,6,534,21-23,-0.4646,-0.4785,-0.1162,-0.82,1.15,9,106,21-23,-0.0593008145219123,-0.6736094092830083,-0.1511549999999999,-0.6275774367405824,average,below,below,0.235,-0.849,5.386,-0.614
1641712,Rayan Rupert,MEM,G,Rotation,21,59,17.3118157330552,6.201400257284721,2.507558031553266,1.584020739375681,0.6668444337659079,0.1778705742374938,0.9809190216331805,0.4100761543275723,0.3375126275863805,0.7804791932785634,1.1584837071124523,13.139727006589188,31,-0.3351,-0.4495,-0.2397,-0.2346,0.8922,9,907,21-23,0.0713,0.0027,0.1139,0.2623,1.15,17,799,21-23,-0.9847244482303,0.0046229613700852,-0.15222,-0.756213578960396,below,average,below,-0.748,0.13,5.382,-0.618
1642377,Jaylen Wells,MEM,F,Rotation,22,66,23.96926899213364,10.236687618586014,3.7766710764180687,1.4664049285411236,0.7209632405473388,0.3031434058657436,1.0095672690811108,0.4421310250316486,0.3497420194911232,0.7654167267547619,2.035912826228448,19.03105297325752,71,0.0598,0.2381,-0.2397,-0.4076,1.1067,6,907,21-23,-0.4156,-0.5073,0.0826,-0.8179,1.15,9,653,21-23,-0.1458195195228398,-0.6052592007357753,-0.15413,-0.6355405649426052,average,below,below,0.134,-0.759,5.375,-0.625
1631106,Tari Eason,HOU,F,Rotation,24,55,23.122583001915697,9.679653103917367,5.483522111313805,1.3626498399244351,1.0636416766650507,0.5935954115157399,1.1128906878463711,0.454882007986209,0.3519104566018964,0.7302673823881203,1.5977961158160894,22.162674974076584,72,-0.1836,-0.1867,0.0582,-0.7765,0.9954,12,1309,24-27,-0.1186,-0.1783,0.1733,-0.4811,1.15,11,714,24-27,-0.6086470535278012,-0.1909732428066287,-0.15435,-0.6361294349272926,below,average,below,-0.41,-0.217,5.373,-0.627
1641763,Julian Phillips,MIN,F,Bench,22,48,10.908057736514076,3.625748513718233,1.8133259529870245,0.4453777765852506,0.38911726200624,0.251435173606579,0.4046144480388969,0.4458023148034253,0.3168137782978277,0.7215138119018836,0.7887871388241138,7.986849180980098,66,-0.5469,-0.4006,-0.9598,-0.2902,1.0332,9,534,21-23,0.3253,0.5217,-0.1162,0.0472,1.15,14,106,21-23,-1.2994656365352069,0.4282238505426916,-0.15441,-0.6362900358322073,poor,above,below,-1.221,0.594,5.373,-0.627
1629611,Terance Mann,BKN,G,Rotation,29,62,22.873610326257428,8.071192362631802,2.8994602858727667,2.415749814052301,0.7106405631396374,0.2136555636210919,1.0111825054591734,0.4599149611144165,0.3629671296930061,0.7901894899044657,1.3655734965351358,16.935875301580587,69,-0.032,0.091,0.0276,-0.968,1.04,21,901,28-31,-0.3077,-0.533,0.1577,0.0497,1.15,32,441,28-31,-0.4142900636531023,-0.5378907738486131,-0.156065,-0.7663686267365807,below,below,below,-0.071,-0.562,5.367,-0.633
1630168,Onyeka Okongwu,ATL,F,Starter,25,70,30.828030559820675,15.19195799597532,7.433098100601377,2.696220046919277,0.990596544727359,0.9219197392839652,1.668649258051448,0.4954370834665082,0.3589533637897745,0.7718794905659571,3.383979673750842,32.22490538105841,67,0.5514,0.8337,0.1699,1.5088,0.75,18,6780,24-27,-1.0238,-1.357,-0.0596,-1.6069,1.0313,21,1588,24-27,0.7889627964871809,-1.4536387280506136,-0.1574399999999999,-0.6444003815304016,above,poor,below,1.231,-1.871,5.36,-0.64
1642962,Drake Powell,BKN,G,Rotation,20,62,21.317171983585137,7.740148421116226,2.334190644696044,2.070418238515864,0.7000535030609907,0.249146242464086,1.1705928737494835,0.4180626804053639,0.3160333961108006,0.8169599577753669,1.5041780453238265,15.323810915351022,69,-0.3294,-0.422,-0.2397,0.085,1.0113,3,907,21-23,0.0459,0.0625,0.1139,-0.3174,1.15,6,799,21-23,-0.9739970447592012,-0.0317354789321704,-0.160515,-0.778121542888472,below,average,below,-0.736,0.084,5.348,-0.652
1631260,AJ Green,MIL,G,Starter,26,71,27.61938518963049,11.922707793638423,3.080282978328583,2.908154782847701,0.7661161309963144,0.1910266749609661,1.319002084110072,0.4384067572237349,0.3998033006012957,0.8250428653368382,1.9093091332415464,21.533705875666048,60,-0.0932,-0.1083,0.1699,-0.9633,0.75,12,6780,24-27,-0.2538,-0.3036,-0.0093,-0.5872,1.0418,19,2254,24-27,-0.5294685009217415,-0.4607364458056373,-0.16547,-0.7912082169407466,below,below,below,-0.208,-0.464,5.328,-0.672
1629631,De'Andre Hunter,SAC,F,Rotation,28,52,24.91430000750054,12.411476006815406,4.162670935202457,1.578848396539512,0.671967007821222,0.2930729705221064,1.2948636323284937,0.4498339543280142,0.3562569555256908,0.8267709852349592,2.774113497537843,21.37521002656912,69,0.0839,0.1644,0.0276,-0.3018,1.0047,21,901,28-31,-0.4787,-0.5126,0.0602,-1.267,1.15,17,343,28-31,-0.0999931285223485,-0.6932775305180283,-0.16927,-0.6760655266160918,average,below,below,0.187,-0.875,5.312,-0.688
1628404,Josh Hart,NYK,G,Starter,31,67,32.933085719639,13.549768099264874,6.501904000332423,4.929973401097112,1.2009288335789456,0.2922809407961561,1.9572092869704012,0.4730712056275769,0.3703305385657817,0.79294074523874,2.566402922595681,31.26943303746436,68,0.2544,0.847,0.173,-2.5458,0.75,27,4542,28-31,-0.6893,-1.0249,-0.0817,-0.4525,1.0067,25,1495,28-31,0.1247149107543849,-1.084126239176991,-0.170265,-0.8038723142325037,average,below,below,0.568,-1.259,5.309,-0.691
1629723,John Konchar,UTA,G,Rotation,30,55,19.71896755964002,5.802406062600568,3.499065170928544,2.101601745180535,0.9926776321070534,0.4477509487959019,0.8290548241025398,0.4406965076058111,0.3433339507190719,0.7949681771936999,0.952050556166717,16.64591780409195,48,0.0472,0.364,0.0276,-1.9158,0.9094,21,901,28-31,-0.4492,-0.4112,0.1577,-1.9117,1.15,31,441,28-31,-0.2652356154230989,-0.7404387778946441,-0.1761799999999999,-0.8194944488478825,average,below,below,0.105,-0.821,5.284,-0.716
1642846,Ace Bailey,UTA,F,Rotation,19,68,24.42132015131126,11.110460498518966,4.209705292282566,1.5496673756331532,0.7512370439649002,0.6158144749309259,1.292833609211984,0.4486383218395819,0.3408784792607293,0.7285367843142324,1.600349760180689,21.29492886018327,62,-0.0676,-0.0257,-0.2397,0.17,1.1337,3,907,21-23,-0.3209,-0.6236,0.0826,0.7031,1.15,2,653,21-23,-0.3880718935254367,-0.4731619609516333,-0.181585,-0.7090288623498424,below,below,below,-0.151,-0.586,5.263,-0.737
1630322,Lindy Waters III,SAS,F,Scrub,28,31,8.187022371524396,2.6802086422157307,1.1538164740884995,0.5118976511954992,0.2231079941577409,0.100244405496051,0.231367323379855,0.3898708766253221,0.3482171185161278,0.6428886810143493,0.2174045883371199,5.5713247634967,70,-0.7075,-0.293,-1.8203,0.3034,1.15,15,59,28-31,0.4601,0.4264,0.4973,-0.0493,1.15,23,41,28-31,-1.6048481425384804,0.6162566691583448,-0.18208,-0.7103538198153893,poor,above,below,-1.58,0.841,5.261,-0.739
1642277,Johnny Furphy,IND,G,Rotation,21,44,17.80419419218359,6.428207953268978,2.962151644378209,1.6565796952332867,0.6410332679640294,0.2419937643427213,0.943478056064388,0.4362357742395198,0.3402793538318275,0.72053801440528,1.2614666136217658,14.173262510228623,59,-0.1302,-0.1577,-0.2397,-0.0427,0.7808,6,907,21-23,-0.2485,-0.56,0.1139,0.8569,1.15,10,799,21-23,-0.599102523453435,-0.4531498421205208,-0.183435,-0.8386556638325954,below,below,below,-0.291,-0.454,5.255,-0.745
1642862,Liam McNeeley,CHA,F,Bench,20,36,11.445250245614986,4.188593887214815,2.361059314208061,0.698677403111789,0.3012269026934067,0.2646606956977212,0.5124262082980726,0.4428262925941949,0.3580123486556115,0.7422502871822159,1.041351176696014,9.255117755807484,68,0.0062,0.2977,-0.9598,0.5317,0.9157,3,534,21-23,-0.4158,-0.231,-0.1162,-1.8812,1.15,5,106,21-23,-0.2477404555239323,-0.6055381811788253,-0.1837,-0.7146900442480872,average,below,below,0.014,-0.76,5.254,-0.746
1631102,TyTy Washington Jr.,LAC,G,Scrub,24,14,5.78448020988798,1.776785591737546,0.6964565145014143,0.7461490788490102,0.2496182187031252,0.0713233546679058,0.2828115208450739,0.3611450298839016,0.2730599846218793,0.6911099381090436,0.3117831303779223,4.411770226680778,58,-0.2021,0.5612,-1.5874,-2.3635,0.7528,9,190,24-27,-0.1652,-0.4978,0.3726,0.0135,0.8906,6,152,24-27,-0.7344183672379961,-0.3339113351450127,-0.185495,-0.8440963396242575,below,average,below,-0.451,-0.302,5.247,-0.753
1641810,Antonio Reeves,CHA,G,Scrub,25,14,7.41389396877457,2.911790053120089,0.9007655442344474,0.5591596452254879,0.2278038667164914,0.0509940852019242,0.3262491835566034,0.428064223304497,0.3831463911547059,0.7440532783533221,0.3578138083272091,5.341592846238302,70,-0.2959,0.0976,-1.5874,0.0129,0.8909,3,190,24-27,-0.0547,-0.2355,0.3726,-0.319,0.8906,4,152,24-27,-0.910950024358884,-0.1757378054836244,-0.18736,-0.8490219999890389,below,average,below,-0.661,-0.1,5.239,-0.761
1626145,Tyus Jones,DEN,G,Bench,29,55,17.74697677330748,5.743287500713317,1.6264087720893312,3.1381417910335214,0.6214154981918169,0.1062218092047776,0.677557756769333,0.4232101609439035,0.3668227753852319,0.80874331221669,0.505844293881385,13.907544879191246,78,0.2439,0.4886,-1.1459,1.8096,1.15,33,320,28-31,-0.7268,-1.0482,0.2006,-0.6321,1.15,55,41,28-31,0.1049539043602556,-1.1378050388358332,-0.192915,-0.8636933368932538,average,below,below,0.545,-1.328,5.217,-0.783
1630172,Patrick Williams,CHI,F,Rotation,24,63,22.31851488038804,8.235980413682368,3.789620196866996,1.4739662875053905,0.7130420546362176,0.4934632021188676,1.116637464412089,0.4251604688603794,0.3551233317843987,0.7289449433638596,1.485487035106111,17.497352387034013,65,-0.3401,-0.7513,0.0582,1.4747,1.0423,18,1309,24-27,-0.0177,-0.0936,0.1733,-0.1127,1.15,20,714,24-27,-0.9062333685309912,-0.0502276092879389,-0.19502,-0.7449900816420019,below,average,below,-0.76,-0.032,5.208,-0.792
1630533,Ziaire Williams,BKN,F,Rotation,24,56,22.19996708792497,9.17902272305512,3.7392040851821937,1.2528463875028235,0.9222275246430978,0.41958287107025,1.069468054543612,0.4361389967915584,0.3389049543042967,0.7926238877591745,2.0138338381498078,18.501300339124416,68,0.1903,0.1563,0.0582,0.7763,0.9819,15,1309,24-27,-0.6679,-1.1391,0.1733,0.5069,1.15,16,714,24-27,0.1023275354798202,-0.9571930296432626,-0.19589,-0.7473187947632656,average,below,below,0.425,-1.22,5.205,-0.795
1629661,Cameron Johnson,DEN,F,Starter,30,59,31.18401011089474,14.961448316029596,5.025901196765776,2.765889048235723,0.9043408712194516,0.4664911351565701,1.429435572559171,0.4689157805479248,0.3939432708726961,0.8182349603034089,3.0593447724748994,27.824423771071007,69,0.1592,0.7232,0.173,-3.0111,0.75,21,4542,28-31,-0.6304,-0.9056,-0.0316,-1.1401,0.9453,22,1195,28-31,0.0431905744791863,-0.9048841965714004,-0.1961199999999999,-0.7479344315654386,average,below,below,0.356,-1.152,5.204,-0.796
1629060,Rui Hachimura,LAL,F,Starter,28,67,30.756301045544543,14.177140580382316,5.134123277773504,1.7978167832215202,0.8009296511201609,0.4642272730113502,1.1986731427021715,0.4956508901636243,0.4045499426456682,0.7638677211263434,2.569805004187006,25.63161131823516,69,-0.0575,0.0864,0.173,-1.7604,0.75,21,4542,28-31,-0.368,-0.7196,-0.0316,0.7534,1.0057,21,1195,28-31,-0.3688666425252308,-0.5388618552898918,-0.197225,-0.7508921648976187,below,below,below,-0.128,-0.672,5.2,-0.8
1631126,Caleb Love,POR,G,Rotation,24,51,21.261650743934176,9.41719313667261,2.56457502649656,2.545643675963518,0.7068359775448505,0.1893036689900652,1.2616880787494005,0.4128852490582982,0.3352128670803589,0.7731022206442063,1.3986267463010933,17.739879543269108,56,0.1083,0.1296,0.0582,0.1912,0.9188,3,1309,24-27,-0.5718,-0.7946,0.0744,-0.4271,1.15,6,913,24-27,-0.1502453782153563,-0.9159326669126188,-0.1977449999999999,-0.876449872851374,average,below,below,0.242,-1.045,5.197,-0.803
1642269,Devin Carter,SAC,G,Rotation,24,44,18.773094667553163,7.864831289491667,2.758155193896303,2.317247301970177,0.7897412536047339,0.2231909616272808,1.1602586062896574,0.4218293189570812,0.3212834524574213,0.7335703210790462,1.804926127916116,16.52902651452888,45,0.226,0.4329,0.0582,-0.1439,0.8028,6,1309,24-27,-0.7181,-1.055,0.0744,-0.1371,1.15,11,913,24-27,0.0712660934597876,-1.125351557314982,-0.198845,-0.8793550880799313,average,below,below,0.505,-1.312,5.193,-0.807
1642879,Ben Saraf,BKN,G,Rotation,20,50,21.309598458285965,8.315768789229212,2.5240532489810112,2.848022245041035,0.8261616816887063,0.2386096609526459,1.6823864271389342,0.4171155724651127,0.3062205309889741,0.7982362320091381,1.8255464239882768,17.128593656353104,63,-0.0761,-0.0774,-0.2397,0.2681,0.9127,3,907,21-23,-0.3529,-0.5146,0.1139,-0.3231,1.15,4,799,21-23,-0.4972862905084452,-0.6025916203707374,-0.20066,-0.8841486932070511,below,below,below,-0.17,-0.645,5.185,-0.815
1631247,Luke Travers,CLE,F,Bench,24,21,10.510410029668725,3.498946606084794,2.2181772849309294,0.6829096278562206,0.3717067940568838,0.3108369537446164,0.5066082157466336,0.4130227466313282,0.2515777969925221,0.7619243844495751,0.8344817984337718,8.726146817444107,68,-0.5422,-0.8032,-0.8032,0.0,0.75,0,637,24-27,0.2166,0.2252,0.2252,0.0,1.0685,0,98,24-27,-1.290528539535111,0.2765979797450544,-0.20074,-0.7603007012438739,poor,average,below,-1.211,0.396,5.185,-0.815
1631132,Christian Koloko,ATL,C,Bench,25,32,11.79082224032083,3.314355866262977,3.0287850985218543,0.5324088625789116,0.326612333693638,0.6282110450311562,0.5900301754192053,0.4987875795970886,0.2065881164113558,0.6531045031145619,0.8133918185250867,10.021951239112749,61,-0.5138,-0.588,-0.8032,-0.0699,0.8709,9,637,24-27,0.1794,0.204,0.1835,-0.2144,1.15,16,34,24-27,-1.3222670106579308,0.1700503659352839,-0.20186,-1.010632490385883,poor,average,below,-1.147,0.328,5.181,-0.819
1630703,Scoot Henderson,POR,G,Rotation,22,45,23.95605320185785,11.458348782241645,2.752343324844021,3.584527195396788,0.8457755135212618,0.2481068103796635,2.067070554732183,0.4173671138139189,0.349721713818589,0.8040913494938474,2.558831332757376,21.352527982120243,75,0.1769,0.4312,-0.2397,-0.3094,0.9341,9,907,21-23,-0.6734,-0.6145,0.1139,-2.5101,1.15,6,799,21-23,-0.0211401364403786,-1.061366428121642,-0.205735,-0.8975522998297137,average,below,below,0.395,-1.23,5.165,-0.835
1629216,Gabe Vincent,ATL,G,Rotation,29,53,19.97784392582501,6.437288613033483,1.6858134882826328,1.9338910070524364,0.7089739513091315,0.131326630755656,0.8011578875427935,0.3997004212391719,0.3326650988640751,0.8070065802939574,0.8917074812245949,13.080845168202863,71,-0.2511,-0.4678,0.0276,0.1779,0.8989,15,901,28-31,-0.1646,-0.2252,0.1577,-0.5535,1.15,24,441,28-31,-0.8266363970772659,-0.3330524743504712,-0.212175,-0.9145610144405408,below,average,below,-0.561,-0.301,5.138,-0.862
201942,DeMar DeRozan,SAC,G,Starter,36,74,33.29808615192888,18.3595039961408,3.5789808945236987,4.958701918263103,1.0265756488396751,0.3353624402189288,1.6446916042847677,0.4752012498443031,0.3589749563016772,0.8600168324046925,4.884687916134991,32.533456609854944,65,0.2389,0.5982,0.0832,-0.9112,0.75,51,2897,32+,-0.7661,-1.171,0.0155,-0.1324,1.0772,47,933,32+,0.0955439013154321,-1.1940604208783,-0.21335,-0.9176643125255908,average,below,below,0.534,-1.4,5.134,-0.866
203552,Seth Curry,GSW,G,Bench,35,36,13.466777342482215,5.369531139603993,1.3567964883635513,1.142343676583525,0.4029452596080003,0.0727060102173695,0.456597130121206,0.441136067218483,0.4172001142904043,0.8728285341486162,0.7658819099135197,9.681559119870446,68,-0.276,0.0362,-1.0403,-0.3466,1.0179,27,249,32+,-0.1388,0.0939,-0.63,0.1196,1.15,46,24,32+,-0.8734982122404867,-0.2961214601851878,-0.21426,-0.9200677178510336,below,average,below,-0.616,-0.254,5.13,-0.87
1643007,Taelon Peter,IND,G,Bench,24,37,12.13932756929156,4.333979105882465,1.4850328213684807,1.2073069110779853,0.5448136399815813,0.1082254750388257,0.6729041288775672,0.395592091961582,0.3295066242828761,0.723358469958894,0.6560578571701239,9.213192074325274,55,-0.4026,-0.374,-0.8032,0.1725,0.9436,3,637,24-27,0.0101,-0.3724,0.3726,1.2045,1.15,5,152,24-27,-1.1117594893354166,-0.0829808396731451,-0.216885,-0.927000617828273,below,average,below,-0.899,0.018,5.119,-0.881
1629018,Gary Trent Jr.,MIL,G,Rotation,27,64,23.14466550382468,9.619949981075514,2.047035314167732,1.7944372584199582,0.7818091103828164,0.1164760456776864,0.8406158915112726,0.4176397079260751,0.3791919198470878,0.8016251707324221,1.2662290817956792,16.622287822376965,62,-0.1387,-0.2452,0.0582,0.1522,1.0699,24,1309,24-27,-0.313,-0.4845,0.0744,-0.0376,1.15,33,913,24-27,-0.6150995286296348,-0.5454773775337294,-0.217135,-0.9276608940165816,below,below,below,-0.31,-0.572,5.118,-0.882
1642939,Miles Kelly,DAL,G,Bench,23,20,11.160693815175009,3.988301116390798,1.5140848157926268,1.1701603259492792,0.4352737828856191,0.1028720070957543,0.5927745967040063,0.3979276535527392,0.325689233990932,0.7624744214999533,0.6425041401231915,8.582106157505983,62,-0.6479,-0.9598,-0.9598,0.0,0.75,0,534,21-23,0.2968,0.3161,0.3161,0.0,1.0434,0,124,21-23,-1.573414238714455,0.3274114766519229,-0.222785,-0.9425831358723537,poor,average,below,-1.447,0.542,5.095,-0.905
1630165,Killian Hayes,SAC,G,Rotation,24,32,20.958933582471264,7.504640373503035,2.631813275314862,3.2447110799423307,0.8453239500402645,0.2735257234177792,1.2367958295619843,0.3993829164097803,0.3253919558342591,0.8001867783848198,1.4518765798835336,17.649636114606512,64,0.0245,-0.1163,0.0582,0.9342,0.7554,15,1309,24-27,-0.5269,-0.6222,0.0744,-1.8208,0.9885,15,913,24-27,-0.3079570292465973,-0.8516612507877652,-0.22363,-0.9448148693888362,average,below,below,0.055,-0.963,5.092,-0.908
